time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
37.8,0.4375,0.0231,0.139,0.0271,0.0158,0.1243,0.1396,0.0011,0.0004,0.0361,0.0053,0.013,0.0045,0.0331
38.0,0.4344,0.0187,0.1514,0.0265,0.0118,0.1227,0.1487,0.0011,0.0004,0.0353,0.0044,0.0128,0.0043,0.0275
38.2,0.4374,0.0155,0.1637,0.0261,0.0087,0.117,0.1548,0.0011,0.0004,0.0329,0.0037,0.0126,0.0039,0.0222
38.4,0.4363,0.0129,0.1763,0.0238,0.0067,0.114,0.1591,0.0012,0.0004,0.032,0.0031,0.0117,0.0038,0.0188
38.6,0.4226,0.0098,0.1972,0.0197,0.006,0.1202,0.1564,0.0014,0.0005,0.0296,0.0029,0.0108,0.0043,0.0184
38.8,0.405,0.0079,0.2203,0.0167,0.0056,0.1255,0.1537,0.0017,0.0006,0.0273,0.0029,0.01,0.0047,0.018
39.0,0.3854,0.0075,0.242,0.0151,0.0054,0.131,0.1462,0.0027,0.0009,0.0269,0.004,0.0092,0.0055,0.0182
39.2,0.3669,0.0071,0.2617,0.0135,0.0052,0.1355,0.1389,0.0041,0.0013,0.0265,0.0053,0.0084,0.0066,0.0188
39.4,0.3485,0.0063,0.2764,0.0127,0.0053,0.1412,0.1336,0.0049,0.0018,0.0269,0.0065,0.0084,0.0067,0.0207
39.6,0.3346,0.0058,0.2896,0.0121,0.0055,0.1447,0.1275,0.006,0.0025,0.0263,0.0083,0.0084,0.0068,0.022
39.8,0.2911,0.0052,0.2998,0.014,0.0064,0.1634,0.127,0.0077,0.003,0.0276,0.0122,0.0094,0.0076,0.0254
40.0,0.2682,0.0048,0.3046,0.0141,0.0075,0.1758,0.1182,0.0095,0.0038,0.0275,0.0169,0.0097,0.0085,0.0308
40.2,0.2422,0.0044,0.309,0.0141,0.0089,0.189,0.109,0.0116,0.0049,0.0271,0.0231,0.01,0.0097,0.037
40.4,0.2084,0.004,0.3251,0.0135,0.0101,0.1999,0.1015,0.0127,0.0056,0.0277,0.0283,0.01,0.01,0.0432
40.6,0.198,0.0039,0.3327,0.0145,0.0094,0.2051,0.0996,0.0115,0.0056,0.0285,0.0301,0.0107,0.0091,0.0412
40.8,0.1891,0.0035,0.3385,0.0154,0.0087,0.2111,0.0976,0.0104,0.0057,0.0297,0.0313,0.0111,0.0085,0.0393
41.0,0.1847,0.0033,0.3378,0.0153,0.0082,0.2132,0.1016,0.008,0.0047,0.0313,0.03,0.0119,0.0083,0.0417
41.2,0.1787,0.0031,0.339,0.015,0.0078,0.2145,0.106,0.0063,0.0039,0.0325,0.0291,0.0129,0.0079,0.0433
41.4,0.1741,0.0034,0.3456,0.0159,0.0077,0.2077,0.1128,0.0062,0.0036,0.031,0.0284,0.0127,0.0078,0.0432
41.6,0.1828,0.0039,0.3215,0.02,0.0084,0.1861,0.121,0.0099,0.0047,0.031,0.0378,0.0133,0.009,0.0507
41.8,0.1961,0.0043,0.299,0.0234,0.0087,0.1646,0.125,0.014,0.0057,0.031,0.0461,0.0134,0.0093,0.0593
42.0,0.2112,0.0046,0.2709,0.0276,0.0091,0.1454,0.1269,0.0194,0.0068,0.0312,0.0546,0.0134,0.0097,0.0691
42.2,0.2223,0.0049,0.2437,0.0327,0.0094,0.1275,0.1264,0.0268,0.008,0.031,0.0648,0.0132,0.0099,0.0795
42.4,0.2393,0.0055,0.2081,0.0457,0.0103,0.115,0.122,0.0371,0.0102,0.0266,0.0843,0.0134,0.0086,0.0739
42.6,0.2176,0.0065,0.1673,0.0613,0.0127,0.1006,0.1194,0.0569,0.0146,0.0251,0.1237,0.0126,0.0083,0.0737
42.8,0.1925,0.0073,0.13,0.0772,0.0144,0.0837,0.1125,0.0813,0.0193,0.0225,0.1713,0.0114,0.0075,0.0691
43.0,0.1622,0.0072,0.0959,0.0926,0.0154,0.0694,0.1003,0.1118,0.0255,0.0193,0.2272,0.0102,0.0066,0.0562
43.2,0.1309,0.0069,0.059,0.1116,0.0158,0.0481,0.0813,0.1444,0.0308,0.0149,0.2977,0.0078,0.005,0.0458
43.4,0.0983,0.0063,0.034,0.1248,0.0154,0.0312,0.061,0.1747,0.0351,0.0108,0.3647,0.0056,0.0036,0.0346
43.6,0.0845,0.0066,0.0273,0.142,0.0167,0.0276,0.0563,0.1607,0.0358,0.0094,0.3975,0.0049,0.0028,0.0279
43.8,0.0652,0.006,0.0193,0.1498,0.0167,0.0231,0.0443,0.1499,0.0335,0.0082,0.4549,0.004,0.0021,0.0229
44.0,0.0478,0.0053,0.0134,0.1501,0.0158,0.0185,0.0338,0.1368,0.0303,0.0068,0.5188,0.0032,0.0015,0.0181
44.2,0.0385,0.005,0.0103,0.16,0.0167,0.0168,0.0283,0.1286,0.0318,0.0067,0.5368,0.0025,0.0012,0.0167
44.4,0.0309,0.0046,0.008,0.1538,0.0172,0.0146,0.0241,0.1315,0.0334,0.0074,0.5524,0.0019,0.0013,0.0191
44.6,0.0273,0.0043,0.0068,0.1449,0.0171,0.013,0.0199,0.1227,0.0299,0.0081,0.581,0.0016,0.0013,0.0221
44.8,0.0231,0.0039,0.0056,0.1338,0.0168,0.0112,0.016,0.1156,0.0267,0.0085,0.6108,0.0013,0.0012,0.0255
45.0,0.0189,0.0035,0.0044,0.1209,0.0156,0.0095,0.013,0.1135,0.0236,0.0086,0.6393,0.001,0.0011,0.0271
45.2,0.0177,0.0032,0.0044,0.1203,0.0155,0.0099,0.0123,0.1096,0.0225,0.01,0.6429,0.0011,0.0012,0.0292
45.4,0.0194,0.003,0.0058,0.1152,0.0159,0.0127,0.014,0.1131,0.0229,0.0127,0.6265,0.0014,0.0015,0.0359
45.6,0.0214,0.0028,0.0077,0.1124,0.0163,0.0161,0.016,0.1142,0.0234,0.0161,0.6051,0.0018,0.002,0.0447
45.8,0.0282,0.0033,0.0114,0.1234,0.0178,0.0215,0.0215,0.1216,0.027,0.0185,0.5497,0.0023,0.0024,0.0513
46.0,0.0392,0.0037,0.017,0.1268,0.0192,0.0285,0.0288,0.1282,0.0302,0.0212,0.4931,0.0029,0.003,0.0582
46.2,0.049,0.0038,0.0227,0.1219,0.019,0.0346,0.035,0.1294,0.0284,0.0205,0.4721,0.0039,0.0035,0.0562
46.4,0.0614,0.0039,0.0299,0.1122,0.0185,0.0424,0.0415,0.1297,0.0265,0.0198,0.4512,0.005,0.0039,0.0541
46.6,0.0822,0.0038,0.0389,0.112,0.018,0.0528,0.0516,0.1383,0.0266,0.0188,0.393,0.0065,0.0044,0.0532
46.8,0.107,0.0034,0.0487,0.1122,0.0183,0.0642,0.0591,0.1462,0.0271,0.0183,0.3275,0.0081,0.0048,0.0549
47.0,0.1443,0.0037,0.0691,0.104,0.0185,0.0756,0.0679,0.1301,0.0257,0.0186,0.2695,0.0109,0.006,0.0562
47.2,0.1775,0.0038,0.0909,0.0876,0.0179,0.085,0.0742,0.1195,0.0243,0.0183,0.2259,0.0122,0.0069,0.0558
47.4,0.2217,0.0051,0.1007,0.0819,0.0174,0.0832,0.08,0.1043,0.0193,0.0171,0.198,0.0117,0.0066,0.0531
47.6,0.2689,0.0065,0.1081,0.0763,0.0165,0.0808,0.0832,0.0902,0.0148,0.016,0.1721,0.0112,0.0062,0.0494
47.8,0.3048,0.0073,0.134,0.0628,0.0162,0.0901,0.0805,0.0675,0.012,0.0181,0.1418,0.0111,0.0067,0.0471
48.0,0.3242,0.0084,0.1636,0.0546,0.0161,0.1,0.0778,0.049,0.0098,0.0205,0.1129,0.011,0.0071,0.0451
48.2,0.3406,0.0096,0.1979,0.0478,0.0149,0.1106,0.0785,0.0291,0.0071,0.0224,0.0814,0.0115,0.007,0.0417
48.4,0.3469,0.0105,0.2348,0.0404,0.0136,0.1197,0.0755,0.0165,0.005,0.0241,0.0568,0.0114,0.0068,0.038
48.6,0.3474,0.0104,0.2716,0.0334,0.0116,0.1233,0.0767,0.0097,0.0037,0.0236,0.037,0.0106,0.0063,0.0348
48.8,0.3412,0.0107,0.3137,0.0265,0.0091,0.1239,0.0793,0.0053,0.0025,0.021,0.0234,0.0094,0.0056,0.0283
49.0,0.3555,0.0089,0.3093,0.0239,0.0077,0.1349,0.0767,0.0035,0.0019,0.021,0.0165,0.0088,0.005,0.0265
49.2,0.3655,0.0079,0.3101,0.0203,0.0068,0.1457,0.0709,0.0024,0.0015,0.0198,0.0117,0.008,0.0047,0.0247
49.4,0.3477,0.0061,0.3201,0.0176,0.0065,0.169,0.0625,0.0019,0.0014,0.0208,0.0092,0.0081,0.0051,0.0241
49.6,0.3392,0.0048,0.3237,0.0166,0.0061,0.1837,0.0571,0.0016,0.0014,0.0206,0.0083,0.0078,0.0052,0.0238
49.8,0.3462,0.0046,0.3132,0.0171,0.0061,0.1861,0.0592,0.0015,0.0013,0.0191,0.0076,0.0078,0.0053,0.0249
50.0,0.3516,0.0043,0.302,0.0173,0.0061,0.1902,0.0609,0.0014,0.0012,0.0179,0.0072,0.0079,0.0054,0.0265
50.2,0.3709,0.004,0.2768,0.0188,0.0066,0.186,0.0589,0.0019,0.0015,0.0193,0.0094,0.0084,0.0058,0.0318
50.4,0.3908,0.0037,0.2504,0.0204,0.0071,0.1799,0.0578,0.0025,0.0018,0.0207,0.0122,0.009,0.0061,0.0375
50.6,0.3991,0.0044,0.2357,0.0232,0.0078,0.1712,0.0562,0.0033,0.0021,0.023,0.0161,0.0096,0.007,0.0414
50.8,0.402,0.0051,0.2212,0.0257,0.0086,0.1643,0.0543,0.0044,0.0024,0.0263,0.021,0.0103,0.0081,0.0463
51.0,0.3534,0.0058,0.237,0.0275,0.0104,0.1758,0.0549,0.0045,0.0025,0.0335,0.0227,0.0119,0.0094,0.0508
51.2,0.3116,0.006,0.2425,0.0305,0.0116,0.1857,0.0564,0.0046,0.0025,0.0432,0.0255,0.0136,0.0103,0.0561
51.4,0.2703,0.0067,0.2463,0.0324,0.0132,0.1879,0.0643,0.0045,0.0026,0.0577,0.0286,0.0155,0.0115,0.0585
51.6,0.227,0.0072,0.2488,0.0304,0.0149,0.1987,0.0703,0.0038,0.0026,0.0789,0.0274,0.018,0.0134,0.0586
51.8,0.1891,0.0069,0.2384,0.0297,0.0162,0.2062,0.0752,0.0034,0.0026,0.1087,0.0279,0.0206,0.0152,0.0599
52.0,0.1752,0.0066,0.2103,0.0281,0.0173,0.2114,0.0794,0.0029,0.0026,0.1345,0.0338,0.0229,0.0175,0.0575
52.2,0.1679,0.0073,0.2161,0.0256,0.0165,0.2146,0.0888,0.0022,0.0019,0.1401,0.0283,0.0236,0.0177,0.0493
52.4,0.1612,0.0079,0.2198,0.0234,0.0156,0.2166,0.0992,0.0016,0.0014,0.1458,0.0236,0.0244,0.0178,0.0416
52.6,0.1589,0.0089,0.2201,0.0207,0.0159,0.2082,0.1056,0.0012,0.001,0.1594,0.0222,0.0267,0.0173,0.034
52.8,0.1586,0.0102,0.2194,0.0184,0.0161,0.1986,0.1136,0.0009,0.0007,0.1695,0.0211,0.0292,0.0165,0.0272
53.0,0.169,0.0111,0.2217,0.0155,0.015,0.1904,0.1171,0.0009,0.0007,0.1654,0.0218,0.0278,0.0185,0.0251
53.2,0.1787,0.0132,0.2306,0.0132,0.0151,0.1806,0.1208,0.0008,0.0007,0.1551,0.0222,0.0268,0.02,0.0223
53.4,0.1987,0.0145,0.2396,0.0122,0.0148,0.1751,0.113,0.0007,0.0006,0.1397,0.0227,0.0264,0.021,0.0211
53.6,0.2203,0.016,0.2484,0.0111,0.0145,0.1684,0.1041,0.0006,0.0005,0.1246,0.0237,0.0261,0.022,0.0195
53.8,0.2362,0.0166,0.2464,0.0109,0.0141,0.1651,0.1002,0.0006,0.0005,0.1173,0.0259,0.0265,0.0219,0.0179
54.0,0.2306,0.017,0.2606,0.0109,0.0134,0.1591,0.0954,0.0006,0.0005,0.1237,0.0238,0.0272,0.0199,0.0172
54.2,0.218,0.017,0.2601,0.0105,0.0147,0.1636,0.0867,0.0007,0.0005,0.1337,0.0269,0.0273,0.0224,0.0179
54.4,0.2027,0.0171,0.2614,0.01,0.0161,0.1689,0.0766,0.0007,0.0006,0.1437,0.0305,0.0274,0.0253,0.0189
54.6,0.1957,0.0123,0.2562,0.0081,0.0158,0.191,0.0647,0.0007,0.0006,0.1511,0.0288,0.0267,0.0271,0.0213
54.8,0.1866,0.0087,0.2481,0.0065,0.0154,0.2151,0.0545,0.0007,0.0007,0.1578,0.027,0.0261,0.0291,0.0237
55.0,0.1895,0.0076,0.2323,0.0064,0.0159,0.2295,0.0544,0.0007,0.0007,0.154,0.0292,0.0264,0.0284,0.025
55.2,0.1885,0.0062,0.212,0.0062,0.0154,0.2486,0.0534,0.0008,0.0008,0.1557,0.0307,0.0266,0.0284,0.0268
55.4,0.1819,0.0047,0.199,0.0055,0.014,0.2648,0.0518,0.0008,0.0008,0.1639,0.0309,0.0274,0.0264,0.0281
55.6,0.1761,0.0036,0.1851,0.005,0.0127,0.2806,0.05,0.0008,0.0008,0.1718,0.0313,0.028,0.0244,0.0298
55.8,0.1829,0.0029,0.1799,0.0042,0.012,0.2869,0.046,0.0008,0.0007,0.1708,0.0295,0.0275,0.0241,0.0319
56.0,0.1881,0.0024,0.1771,0.0035,0.0114,0.2961,0.0427,0.0007,0.0007,0.1641,0.0278,0.0267,0.0248,0.0338
56.2,0.1989,0.0019,0.1703,0.0032,0.0109,0.3055,0.041,0.0007,0.0007,0.1564,0.0257,0.026,0.0243,0.0346
56.4,0.2117,0.0016,0.1628,0.0028,0.0104,0.3131,0.0402,0.0007,0.0006,0.1491,0.0234,0.025,0.0237,0.035
56.6,0.2254,0.0017,0.1623,0.003,0.0105,0.2964,0.0439,0.0009,0.0006,0.1433,0.024,0.026,0.0232,0.0388
56.8,0.2085,0.0019,0.1705,0.0034,0.0116,0.2919,0.0457,0.001,0.0007,0.1432,0.0267,0.027,0.0247,0.0432
57.0,0.1958,0.0022,0.1859,0.0035,0.0126,0.2794,0.0453,0.0012,0.0007,0.1455,0.0279,0.0285,0.0259,0.0456
57.2,0.1896,0.0025,0.1932,0.0034,0.0143,0.2652,0.0452,0.0013,0.0007,0.15,0.0286,0.0307,0.0259,0.0495
57.4,0.1901,0.0029,0.1945,0.0036,0.0172,0.2543,0.0455,0.0016,0.0008,0.1465,0.0301,0.0318,0.0271,0.0539
57.6,0.1793,0.0034,0.2041,0.0043,0.0195,0.2487,0.0461,0.0018,0.0008,0.1426,0.0321,0.0322,0.0284,0.0567
57.8,0.1637,0.0037,0.2094,0.0048,0.0218,0.2524,0.0451,0.0019,0.0009,0.1403,0.0336,0.0334,0.0292,0.0598
58.0,0.1571,0.0041,0.2084,0.0053,0.0229,0.2487,0.0466,0.0022,0.001,0.1401,0.0355,0.0336,0.0301,0.0645
58.2,0.151,0.0044,0.2111,0.0056,0.0229,0.2377,0.0492,0.0025,0.001,0.1443,0.0379,0.0344,0.0292,0.0688
58.4,0.1475,0.0049,0.2146,0.0058,0.025,0.2238,0.0512,0.0028,0.0011,0.1437,0.0414,0.0361,0.0285,0.0737
58.6,0.1369,0.0047,0.213,0.0056,0.0269,0.2333,0.0495,0.0028,0.0011,0.1438,0.0442,0.0366,0.0287,0.0729
58.8,0.146,0.0047,0.1987,0.006,0.0273,0.2289,0.0497,0.003,0.0011,0.1489,0.0463,0.0375,0.0272,0.0747
59.0,0.1554,0.0046,0.185,0.0064,0.0278,0.224,0.0498,0.0031,0.0011,0.154,0.0484,0.0384,0.0257,0.0763
59.2,0.1612,0.0041,0.1867,0.0076,0.0248,0.2282,0.0482,0.0033,0.0012,0.1518,0.0521,0.0348,0.0243,0.0717
59.4,0.1633,0.0037,0.1888,0.0086,0.0219,0.2346,0.0462,0.0034,0.0013,0.1491,0.0551,0.0321,0.0234,0.0683
59.6,0.1762,0.0034,0.1864,0.0083,0.0195,0.228,0.0477,0.0042,0.0015,0.1429,0.0575,0.0307,0.0221,0.0717
59.8,0.1883,0.0034,0.1875,0.0085,0.0169,0.2154,0.0511,0.0053,0.0016,0.1351,0.0631,0.0291,0.0207,0.074
60.0,0.1943,0.0034,0.2044,0.01,0.0156,0.2072,0.0576,0.0055,0.0017,0.1257,0.0609,0.028,0.0179,0.068
60.2,0.1946,0.0034,0.2205,0.0116,0.0148,0.1999,0.0641,0.0057,0.0018,0.1185,0.0587,0.0268,0.0161,0.0636
60.4,0.1831,0.0032,0.2371,0.0124,0.0124,0.1997,0.0678,0.0058,0.0018,0.12,0.0591,0.0248,0.0144,0.0585
60.6,0.1728,0.0031,0.2547,0.0134,0.0105,0.1952,0.0715,0.006,0.0018,0.1218,0.0596,0.0226,0.0128,0.0541
60.8,0.1665,0.0029,0.28,0.0128,0.0091,0.1942,0.0771,0.0056,0.0018,0.1152,0.0549,0.0201,0.0113,0.0485
61.0,0.1593,0.0026,0.3063,0.0135,0.008,0.1945,0.0806,0.0059,0.002,0.1029,0.0515,0.0175,0.0099,0.0455
61.2,0.1508,0.0026,0.3262,0.0141,0.0078,0.1895,0.0869,0.0061,0.0022,0.0951,0.0478,0.0167,0.009,0.0451
61.4,0.1532,0.003,0.3318,0.016,0.0079,0.1751,0.0965,0.007,0.0024,0.0882,0.0463,0.0177,0.0089,0.046
61.6,0.1508,0.0031,0.3349,0.0195,0.0083,0.1719,0.1008,0.0069,0.0026,0.0844,0.0447,0.0181,0.0088,0.045
61.8,0.1485,0.0033,0.3358,0.0239,0.0089,0.1686,0.1054,0.0068,0.0028,0.0811,0.0429,0.0186,0.0087,0.0448
62.0,0.1523,0.0033,0.323,0.0243,0.0094,0.1692,0.1025,0.0075,0.003,0.0802,0.0476,0.0196,0.0094,0.0486
62.2,0.1567,0.0034,0.3137,0.0244,0.0097,0.1698,0.0992,0.008,0.0031,0.0782,0.0517,0.0204,0.0099,0.0518
62.4,0.1679,0.0038,0.2964,0.0296,0.0109,0.1621,0.1007,0.0091,0.0035,0.0732,0.0525,0.0206,0.0108,0.0589
62.6,0.1778,0.0044,0.2797,0.0361,0.0122,0.1536,0.1012,0.0103,0.0039,0.0681,0.0532,0.0203,0.0117,0.0675
62.8,0.1742,0.0048,0.266,0.0436,0.0133,0.1527,0.0966,0.0119,0.0039,0.0648,0.0573,0.0207,0.0127,0.0776
63.0,0.1737,0.005,0.2616,0.0463,0.0129,0.1473,0.1013,0.0121,0.0037,0.0647,0.0564,0.0201,0.0134,0.0816
63.2,0.173,0.0052,0.2536,0.0492,0.0125,0.1423,0.1062,0.0125,0.0034,0.065,0.0566,0.0196,0.0142,0.0866
63.4,0.1583,0.0044,0.2605,0.0429,0.0114,0.1531,0.1073,0.0118,0.0031,0.0689,0.057,0.0188,0.0141,0.0885
63.6,0.1483,0.004,0.2673,0.0372,0.0103,0.1599,0.1082,0.0113,0.0029,0.0731,0.0568,0.0185,0.0143,0.088
63.8,0.1387,0.0038,0.2805,0.0319,0.0092,0.1634,0.11,0.011,0.0026,0.0732,0.0576,0.0173,0.0144,0.0864
64.0,0.1261,0.0035,0.289,0.0315,0.0086,0.17,0.1093,0.0115,0.0025,0.0746,0.0536,0.0164,0.0145,0.0888
64.2,0.1153,0.0032,0.2934,0.0307,0.0082,0.1775,0.106,0.0122,0.0025,0.0771,0.0511,0.0158,0.0148,0.0922
64.4,0.1026,0.0027,0.2986,0.0285,0.0075,0.1872,0.1069,0.0128,0.0025,0.0778,0.0531,0.0156,0.0145,0.0896
64.6,0.0953,0.0023,0.3072,0.0241,0.0069,0.1975,0.1043,0.0127,0.0023,0.0762,0.0512,0.0153,0.0143,0.0904
64.8,0.0947,0.0021,0.3135,0.0203,0.0064,0.201,0.1057,0.0122,0.0023,0.0735,0.0479,0.0146,0.0139,0.0918
65.0,0.0903,0.0023,0.3172,0.0209,0.0065,0.2047,0.0953,0.016,0.0026,0.0668,0.0558,0.0147,0.0134,0.0936
65.2,0.0848,0.0023,0.3232,0.02,0.0063,0.2078,0.084,0.0205,0.0029,0.061,0.0636,0.0145,0.013,0.0961
65.4,0.0883,0.0025,0.3227,0.0215,0.0066,0.2052,0.0867,0.0237,0.0031,0.054,0.0666,0.0141,0.012,0.0929
65.6,0.0915,0.0027,0.318,0.0222,0.0069,0.2068,0.0884,0.0274,0.0032,0.0479,0.0704,0.0139,0.0111,0.0896
65.8,0.0911,0.0027,0.3047,0.023,0.0079,0.2164,0.0921,0.0276,0.0033,0.0506,0.0673,0.0156,0.0115,0.086
66.0,0.0874,0.003,0.3013,0.0225,0.009,0.221,0.0965,0.027,0.0034,0.0523,0.0667,0.0174,0.0121,0.0804
66.2,0.0929,0.0033,0.2915,0.0237,0.0107,0.2304,0.0955,0.0258,0.0032,0.0513,0.0647,0.0184,0.0119,0.0767
66.4,0.1,0.0036,0.2881,0.0245,0.0124,0.2415,0.0932,0.023,0.0029,0.0507,0.0575,0.0194,0.0114,0.0717
66.6,0.1113,0.0034,0.2852,0.0277,0.0119,0.2369,0.0957,0.0216,0.0028,0.0538,0.056,0.0207,0.0109,0.062
66.8,0.1156,0.0038,0.2823,0.0285,0.0124,0.2329,0.0999,0.0217,0.003,0.0552,0.0573,0.0208,0.0102,0.0564
67.0,0.1247,0.0035,0.2734,0.0253,0.0127,0.2337,0.1095,0.0174,0.0028,0.0601,0.0533,0.0213,0.0099,0.0524
67.2,0.1423,0.0033,0.2537,0.0246,0.0135,0.2352,0.1245,0.0139,0.0026,0.0629,0.045,0.0228,0.0095,0.0462
67.4,0.1482,0.0037,0.249,0.0237,0.0146,0.2343,0.1242,0.0117,0.0024,0.0682,0.0419,0.0248,0.0098,0.0435
67.6,0.1546,0.0041,0.2461,0.0233,0.0157,0.2301,0.1242,0.0098,0.0023,0.0736,0.0387,0.0267,0.01,0.0408
67.8,0.182,0.0042,0.2479,0.0225,0.0144,0.2189,0.1271,0.0091,0.0022,0.0652,0.0335,0.0267,0.0086,0.0376
68.0,0.2162,0.0043,0.2436,0.0214,0.0131,0.2075,0.1288,0.0084,0.0022,0.0571,0.0293,0.0263,0.0073,0.0344
68.2,0.2186,0.0037,0.2465,0.0195,0.0114,0.2089,0.1326,0.0082,0.0026,0.0573,0.0277,0.0255,0.0072,0.0304
68.4,0.2222,0.0031,0.2475,0.0174,0.0101,0.2127,0.1331,0.0079,0.003,0.0583,0.0256,0.0245,0.0073,0.0273
68.6,0.2182,0.0029,0.2466,0.0151,0.0102,0.2275,0.1316,0.0086,0.0033,0.054,0.0233,0.0224,0.0075,0.0287
68.8,0.2265,0.0023,0.2419,0.0142,0.0095,0.2393,0.1261,0.0085,0.0034,0.051,0.0199,0.0214,0.0077,0.0283
69.0,0.2477,0.0021,0.241,0.014,0.0085,0.2318,0.1277,0.0083,0.0034,0.0422,0.0177,0.0212,0.0076,0.0267
69.2,0.2605,0.0021,0.2491,0.0133,0.0078,0.223,0.124,0.0083,0.0034,0.0363,0.0177,0.0201,0.0077,0.0268
69.4,0.3081,0.0019,0.2282,0.0132,0.0073,0.2077,0.1163,0.0099,0.0038,0.0308,0.0194,0.0179,0.0077,0.028
69.6,0.3508,0.0017,0.2189,0.0122,0.0068,0.1941,0.1031,0.011,0.0041,0.0254,0.0202,0.0162,0.0074,0.028
69.8,0.3745,0.0016,0.2118,0.0117,0.007,0.1889,0.0885,0.0125,0.0043,0.023,0.0241,0.0148,0.0078,0.0294
70.0,0.3847,0.0016,0.2005,0.0126,0.007,0.1916,0.0805,0.014,0.0048,0.0209,0.0281,0.0143,0.0079,0.0314
70.2,0.4091,0.0021,0.2001,0.0141,0.0073,0.1741,0.0782,0.0127,0.0043,0.018,0.0266,0.0157,0.0072,0.0305
70.4,0.4384,0.0027,0.198,0.015,0.0073,0.1544,0.0758,0.0115,0.004,0.0152,0.025,0.0168,0.0064,0.0295
70.6,0.4257,0.0037,0.2109,0.0166,0.0088,0.1506,0.0733,0.0116,0.004,0.0142,0.0255,0.0198,0.0068,0.0286
70.8,0.4123,0.0052,0.225,0.0181,0.0104,0.1461,0.0709,0.0116,0.0041,0.013,0.0258,0.0228,0.0071,0.0276
71.0,0.4112,0.0068,0.2163,0.021,0.0121,0.1471,0.0718,0.0117,0.0044,0.0133,0.026,0.0254,0.0073,0.0255
71.2,0.3953,0.0091,0.2147,0.0244,0.0145,0.1499,0.0723,0.0152,0.0056,0.0128,0.028,0.0273,0.0075,0.0233
71.4,0.3512,0.0127,0.2339,0.0287,0.0168,0.1577,0.0765,0.0183,0.007,0.0121,0.0273,0.029,0.0077,0.021
71.6,0.3085,0.0169,0.2433,0.0335,0.0193,0.1623,0.0832,0.024,0.0091,0.0113,0.0291,0.0313,0.0085,0.0197
71.8,0.2704,0.0217,0.2488,0.0387,0.0218,0.1639,0.0892,0.0322,0.0119,0.0104,0.0312,0.0329,0.0092,0.0179
72.0,0.2522,0.0284,0.249,0.0437,0.0232,0.1552,0.0916,0.0406,0.0133,0.0102,0.035,0.0324,0.0101,0.0151
72.2,0.2331,0.0326,0.2442,0.0421,0.0244,0.1568,0.0898,0.0554,0.0152,0.0096,0.0411,0.0282,0.0112,0.0164
72.4,0.2118,0.0374,0.2367,0.0416,0.0256,0.1573,0.087,0.0741,0.0167,0.0091,0.0479,0.0247,0.0125,0.0175
72.6,0.2231,0.0392,0.2159,0.0425,0.0237,0.1537,0.0935,0.0791,0.0181,0.0087,0.0494,0.0242,0.0126,0.0164
72.8,0.2335,0.0403,0.1945,0.0439,0.0222,0.1501,0.0998,0.0849,0.0194,0.0084,0.0514,0.0238,0.0126,0.0151
73.0,0.2302,0.0395,0.1944,0.0394,0.0208,0.1464,0.1006,0.0963,0.0207,0.0079,0.0533,0.0224,0.0125,0.0157
73.2,0.2434,0.0378,0.1944,0.036,0.0192,0.1438,0.1073,0.0864,0.019,0.008,0.0528,0.0228,0.0125,0.0166
73.4,0.247,0.0291,0.1973,0.0301,0.019,0.1553,0.1132,0.0734,0.0182,0.0085,0.0511,0.0246,0.0143,0.019
73.6,0.2457,0.0292,0.2097,0.0263,0.0193,0.1718,0.1177,0.0512,0.0143,0.0101,0.0456,0.0267,0.014,0.0183
73.8,0.2396,0.0269,0.2226,0.0225,0.0194,0.1914,0.119,0.035,0.0113,0.0118,0.0397,0.0289,0.0138,0.018
74.0,0.2226,0.0255,0.2421,0.0175,0.0205,0.2115,0.1163,0.0254,0.0096,0.0128,0.0334,0.0312,0.0135,0.0181
74.2,0.2039,0.0215,0.2482,0.0157,0.0222,0.2259,0.1119,0.0221,0.01,0.015,0.0332,0.0386,0.0152,0.0166
74.4,0.1841,0.018,0.2526,0.0138,0.0243,0.2416,0.1065,0.0192,0.0106,0.0175,0.0323,0.0474,0.0171,0.0152
74.6,0.1615,0.0155,0.2641,0.0123,0.0258,0.2544,0.098,0.0202,0.011,0.0189,0.0377,0.0474,0.0182,0.015
74.8,0.1341,0.0146,0.2793,0.0117,0.027,0.268,0.0947,0.0196,0.0105,0.0199,0.0396,0.0507,0.0163,0.0141
75.0,0.1072,0.0135,0.2864,0.0111,0.0299,0.294,0.086,0.0172,0.0097,0.0223,0.0387,0.0554,0.0157,0.013
75.2,0.085,0.0123,0.2889,0.0104,0.0326,0.3218,0.0772,0.0147,0.0087,0.0248,0.0361,0.0605,0.015,0.012
75.4,0.0747,0.0132,0.3008,0.01,0.0334,0.3314,0.0691,0.0114,0.0071,0.0291,0.0317,0.0606,0.0153,0.0122
75.6,0.0705,0.0111,0.2999,0.0099,0.0335,0.3405,0.0646,0.0105,0.0071,0.032,0.0294,0.0586,0.0176,0.0147
