time,no action,take cup,put down cup,fold tablecloth,pull down tablecloth,take washing up liquid,pour washing up liquid into cup,open tap,wash cup,rinse spoon,rinse cup,turn tap,pull down cup,take cereal bag,rinse sink,rinse hands,close tap,dry hands,take bottle,open bottle,take glass,pour water,drink water,put down bottle,fold cereal bag,put down glass,take container,put cereal bag into cereal box,close cereal box,open cupboard,put down cereal box,close cupboard,take tablecloth
7.2572,0.0007,0.0017,0.0008,0.023,0.0184,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0012,0.2423,0.0,0.0,0.0,0.002,0.0032,0.0041,0.0072,0.0008,0.0058,0.0021,0.2934,0.0006,0.0065,0.1332,0.148,0.0005,0.0884,0.001,0.0145
7.3407,0.0008,0.0016,0.0008,0.0269,0.0239,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0013,0.2402,0.0,0.0,0.0,0.0027,0.0034,0.0046,0.0073,0.0007,0.0047,0.0022,0.2985,0.0005,0.0063,0.1228,0.1472,0.0006,0.0842,0.0012,0.017
7.4241,0.0007,0.0019,0.0009,0.0346,0.0315,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0013,0.2427,0.0,0.0,0.0,0.0032,0.0043,0.005,0.0093,0.0008,0.0046,0.0026,0.2883,0.0007,0.0066,0.1146,0.1439,0.0008,0.0764,0.0015,0.0231
7.5075,0.0006,0.002,0.001,0.042,0.044,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0013,0.2467,0.0,0.0,0.0,0.0038,0.0043,0.0048,0.0087,0.0007,0.0037,0.0026,0.2718,0.0006,0.0063,0.1059,0.1439,0.001,0.0722,0.0018,0.0294
7.5909,0.0005,0.0023,0.0013,0.05,0.0573,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0016,0.2421,0.0,0.0001,0.0,0.0048,0.0048,0.0048,0.0112,0.0008,0.0039,0.0029,0.2472,0.0009,0.0076,0.0956,0.147,0.0014,0.0721,0.0023,0.0364
7.6743,0.0005,0.0022,0.0015,0.0618,0.0754,0.0004,0.0006,0.0,0.0,0.0,0.0,0.0,0.0017,0.2222,0.0,0.0001,0.0,0.0064,0.0053,0.0052,0.0115,0.0009,0.0041,0.0034,0.2355,0.0011,0.0076,0.0914,0.1396,0.0016,0.0724,0.0029,0.0447
7.7577,0.0004,0.0023,0.0017,0.066,0.0823,0.0004,0.0005,0.0,0.0,0.0,0.0,0.0,0.0017,0.2165,0.0,0.0001,0.0,0.0072,0.0058,0.0054,0.0118,0.0009,0.0045,0.0038,0.2354,0.0013,0.0078,0.0855,0.1341,0.0019,0.0717,0.0033,0.0475
7.8412,0.0004,0.0021,0.0018,0.0657,0.0895,0.0004,0.0005,0.0,0.0,0.0,0.0,0.0,0.0017,0.2121,0.0,0.0001,0.0,0.0075,0.0058,0.0056,0.0117,0.0008,0.0049,0.0039,0.2189,0.0014,0.0079,0.0881,0.1381,0.0021,0.0769,0.0035,0.0482
7.9246,0.0003,0.0025,0.0022,0.0785,0.1136,0.0005,0.0006,0.0,0.0,0.0,0.0,0.0,0.0017,0.1924,0.0,0.0001,0.0,0.0086,0.0061,0.0057,0.0133,0.0009,0.0049,0.0041,0.2029,0.0018,0.0088,0.0818,0.1311,0.0025,0.0746,0.0043,0.0559
8.008,0.0003,0.0028,0.0025,0.0879,0.1413,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0017,0.1751,0.0,0.0001,0.0,0.0102,0.0071,0.0062,0.0147,0.0009,0.0056,0.0047,0.1878,0.0019,0.0099,0.0716,0.1249,0.0034,0.0711,0.0058,0.061
8.0914,0.0003,0.0028,0.0028,0.0968,0.1627,0.0006,0.0005,0.0,0.0,0.0,0.0,0.0,0.0016,0.1594,0.0,0.0002,0.0,0.0111,0.0081,0.0066,0.0162,0.001,0.0068,0.0054,0.1755,0.0023,0.011,0.0649,0.1197,0.0037,0.0676,0.0064,0.0658
8.1748,0.0003,0.003,0.0034,0.0958,0.1793,0.0008,0.0006,0.0,0.0,0.0,0.0,0.0,0.0017,0.1537,0.0,0.0002,0.0,0.0122,0.0085,0.0065,0.0186,0.0012,0.0087,0.0056,0.1602,0.0029,0.0126,0.0634,0.1157,0.0037,0.0695,0.0066,0.0652
8.2583,0.0003,0.0031,0.0041,0.0862,0.2003,0.0009,0.0008,0.0,0.0,0.0,0.0,0.0001,0.002,0.1445,0.0,0.0002,0.0,0.0165,0.0087,0.0073,0.0181,0.0012,0.0117,0.0061,0.1541,0.0031,0.0128,0.0624,0.113,0.0044,0.0724,0.0079,0.0576
8.3417,0.0002,0.0035,0.005,0.0779,0.1975,0.0012,0.0011,0.0,0.0,0.0,0.0,0.0001,0.0024,0.1434,0.0,0.0002,0.0,0.0211,0.0104,0.0085,0.022,0.0016,0.016,0.0075,0.1568,0.004,0.0143,0.0638,0.1032,0.0044,0.0734,0.0081,0.0523
8.4251,0.0003,0.0041,0.0057,0.0818,0.2376,0.0015,0.0012,0.0,0.0001,0.0,0.0001,0.0001,0.0029,0.126,0.0001,0.0003,0.0,0.0248,0.0122,0.0088,0.0234,0.0019,0.019,0.0087,0.1341,0.0039,0.0149,0.0613,0.0841,0.0049,0.0731,0.0087,0.0545
8.5085,0.0003,0.0055,0.0071,0.0748,0.2611,0.0019,0.0014,0.0,0.0001,0.0,0.0001,0.0001,0.0036,0.1236,0.0001,0.0003,0.0001,0.0215,0.0151,0.0085,0.0298,0.0023,0.0251,0.0097,0.1182,0.0046,0.018,0.0604,0.0689,0.0056,0.0685,0.0098,0.054
8.5919,0.0004,0.0062,0.0077,0.0743,0.2898,0.0025,0.0016,0.0,0.0001,0.0,0.0001,0.0001,0.0039,0.113,0.0001,0.0003,0.0001,0.0178,0.0162,0.0077,0.0307,0.0027,0.0282,0.0097,0.1025,0.0044,0.0189,0.0624,0.0578,0.0055,0.0688,0.0093,0.0576
8.6753,0.0004,0.0074,0.0092,0.0689,0.3016,0.0032,0.0019,0.0,0.0001,0.0,0.0001,0.0002,0.0044,0.1103,0.0001,0.0003,0.0001,0.0154,0.0189,0.0077,0.032,0.0032,0.0312,0.0107,0.0994,0.0046,0.0204,0.0615,0.0503,0.0058,0.0652,0.0096,0.0559
8.7588,0.0005,0.0076,0.0093,0.064,0.2856,0.0034,0.0019,0.0,0.0001,0.0,0.0001,0.0001,0.0045,0.1173,0.0,0.0003,0.0001,0.0132,0.0204,0.0069,0.0325,0.0034,0.0372,0.0109,0.0972,0.0043,0.0225,0.0673,0.0491,0.0057,0.0701,0.0094,0.055
8.8422,0.0005,0.0078,0.0096,0.058,0.2697,0.0039,0.002,0.0,0.0001,0.0,0.0,0.0001,0.0046,0.1194,0.0,0.0002,0.0001,0.0114,0.0226,0.0068,0.0352,0.0042,0.0466,0.0115,0.0961,0.0045,0.0249,0.0722,0.0474,0.0057,0.0733,0.0094,0.0519
8.9256,0.0006,0.0087,0.0099,0.0568,0.2635,0.0048,0.0022,0.0,0.0001,0.0,0.0,0.0002,0.0045,0.1172,0.0,0.0002,0.0001,0.0102,0.0248,0.0068,0.0385,0.005,0.0517,0.012,0.0912,0.0044,0.0262,0.0746,0.045,0.0058,0.0718,0.0098,0.0535
9.009,0.0006,0.0101,0.0114,0.0537,0.2556,0.0059,0.0024,0.0001,0.0001,0.0,0.0,0.0002,0.0046,0.1129,0.0,0.0002,0.0001,0.0101,0.0294,0.0065,0.0416,0.0059,0.0582,0.0128,0.0876,0.0045,0.0311,0.0744,0.0417,0.0074,0.0652,0.0125,0.0531
9.0924,0.0007,0.0107,0.012,0.0546,0.2519,0.0073,0.0023,0.0001,0.0001,0.0,0.0,0.0002,0.0041,0.1084,0.0,0.0002,0.0002,0.009,0.0333,0.0059,0.0471,0.0071,0.0598,0.0132,0.0812,0.0051,0.0361,0.0726,0.0384,0.0088,0.0592,0.0149,0.0552
9.1758,0.0008,0.0106,0.0124,0.0579,0.2602,0.0084,0.0022,0.0001,0.0001,0.0,0.0,0.0002,0.0037,0.1033,0.0,0.0002,0.0002,0.008,0.0365,0.0054,0.0461,0.0071,0.0588,0.0136,0.0725,0.0052,0.0407,0.0679,0.0364,0.0099,0.0555,0.017,0.0589
9.2592,0.0008,0.0102,0.0125,0.0581,0.253,0.0088,0.0021,0.0001,0.0001,0.0,0.0,0.0002,0.0033,0.1082,0.0,0.0002,0.0002,0.0079,0.0372,0.0052,0.0455,0.007,0.055,0.0138,0.0756,0.0055,0.0423,0.0659,0.0391,0.0113,0.0518,0.0199,0.0593
9.3427,0.0008,0.009,0.0118,0.0617,0.2505,0.0083,0.002,0.0001,0.0001,0.0,0.0,0.0002,0.0029,0.1151,0.0,0.0002,0.0002,0.0087,0.0345,0.0055,0.0434,0.0068,0.0452,0.0139,0.0753,0.0054,0.0377,0.0653,0.0454,0.0112,0.0548,0.0199,0.0638
9.4261,0.0009,0.0087,0.012,0.0626,0.246,0.0079,0.0019,0.0001,0.0001,0.0,0.0,0.0002,0.0026,0.1154,0.0,0.0002,0.0002,0.0101,0.0373,0.0063,0.0487,0.007,0.0418,0.016,0.071,0.0063,0.0386,0.0591,0.0474,0.012,0.0526,0.022,0.0647
9.5095,0.0009,0.0084,0.0119,0.0618,0.242,0.0075,0.0019,0.0001,0.0001,0.0,0.0,0.0002,0.0025,0.1167,0.0,0.0003,0.0002,0.0111,0.0379,0.0068,0.0521,0.0076,0.0422,0.0171,0.0674,0.0068,0.0386,0.0584,0.0482,0.012,0.0524,0.022,0.0648
9.5929,0.0008,0.0089,0.0124,0.058,0.2361,0.0079,0.0019,0.0001,0.0001,0.0,0.0,0.0003,0.0027,0.1196,0.0,0.0003,0.0002,0.0112,0.041,0.0071,0.0542,0.0082,0.0421,0.018,0.067,0.0071,0.0401,0.0579,0.048,0.0123,0.0499,0.0228,0.0639
9.6763,0.0008,0.0099,0.0136,0.0536,0.2261,0.0083,0.0022,0.0001,0.0001,0.0,0.0,0.0003,0.0029,0.1276,0.0,0.0003,0.0002,0.0112,0.0435,0.0073,0.0542,0.0083,0.0414,0.0184,0.0685,0.0071,0.0403,0.0595,0.049,0.0123,0.0494,0.0227,0.061
9.7598,0.0008,0.0105,0.0146,0.0503,0.2215,0.0088,0.0024,0.0001,0.0001,0.0,0.0,0.0003,0.0032,0.1272,0.0001,0.0003,0.0002,0.0112,0.0452,0.0073,0.0537,0.0088,0.0426,0.02,0.0662,0.0078,0.0441,0.059,0.0477,0.0128,0.0507,0.0233,0.0591
9.8432,0.0008,0.0112,0.0155,0.0508,0.2247,0.0093,0.0026,0.0001,0.0001,0.0,0.0,0.0003,0.0034,0.1241,0.0001,0.0004,0.0002,0.012,0.0455,0.0078,0.0533,0.0098,0.0417,0.0216,0.0625,0.0083,0.0421,0.0567,0.0461,0.0132,0.0507,0.0244,0.0604
9.9266,0.0008,0.0122,0.0159,0.044,0.2028,0.0102,0.0029,0.0001,0.0001,0.0,0.0,0.0003,0.0037,0.1367,0.0001,0.0004,0.0002,0.0123,0.049,0.0085,0.0551,0.0103,0.0389,0.0238,0.0653,0.0085,0.0424,0.0602,0.0498,0.0128,0.0555,0.0235,0.0537
10.01,0.0007,0.013,0.0162,0.0382,0.1872,0.0114,0.0034,0.0001,0.0001,0.0,0.0,0.0003,0.0041,0.1424,0.0001,0.0005,0.0002,0.0134,0.0479,0.0092,0.0573,0.0102,0.0408,0.0237,0.0687,0.0086,0.0428,0.0627,0.0521,0.0133,0.059,0.0242,0.0482
10.0934,0.0007,0.0123,0.0152,0.0361,0.1795,0.0107,0.0032,0.0001,0.0001,0.0,0.0,0.0003,0.0045,0.1444,0.0001,0.0005,0.0002,0.0126,0.0467,0.0099,0.0577,0.01,0.0442,0.0228,0.0701,0.0083,0.0414,0.0684,0.0548,0.0127,0.064,0.023,0.0455
10.1768,0.0008,0.0125,0.0152,0.0332,0.1702,0.0108,0.0032,0.0001,0.0001,0.0,0.0,0.0003,0.0047,0.1412,0.0001,0.0005,0.0002,0.0121,0.0485,0.0096,0.0621,0.0108,0.054,0.0214,0.0701,0.009,0.0455,0.0708,0.0543,0.0127,0.0621,0.023,0.0411
10.2603,0.0009,0.0123,0.0133,0.0339,0.1641,0.0097,0.0027,0.0001,0.0001,0.0,0.0,0.0002,0.0047,0.1443,0.0001,0.0004,0.0002,0.0103,0.046,0.0092,0.0621,0.0109,0.0553,0.0179,0.0735,0.0082,0.0475,0.0771,0.059,0.0113,0.0625,0.0203,0.0419
10.3437,0.001,0.0134,0.0133,0.0338,0.1547,0.0094,0.0026,0.0001,0.0001,0.0,0.0,0.0002,0.0046,0.1421,0.0001,0.0004,0.0002,0.0094,0.0464,0.0093,0.0672,0.011,0.0565,0.0164,0.0754,0.0088,0.049,0.0792,0.062,0.0107,0.0622,0.0194,0.041
10.4271,0.001,0.0135,0.0128,0.0357,0.1492,0.0088,0.0026,0.0001,0.0001,0.0,0.0,0.0002,0.0046,0.1373,0.0,0.0004,0.0001,0.0092,0.0457,0.0103,0.0718,0.0124,0.0614,0.0158,0.0773,0.009,0.0445,0.0774,0.0638,0.011,0.0628,0.0198,0.0412
10.5105,0.0011,0.0124,0.0112,0.0365,0.1453,0.0081,0.0024,0.0,0.0001,0.0,0.0,0.0002,0.0042,0.1445,0.0,0.0003,0.0001,0.0091,0.0419,0.0101,0.0707,0.0116,0.0577,0.014,0.0827,0.0085,0.0404,0.0803,0.0712,0.0098,0.0656,0.0178,0.042
10.5939,0.0011,0.0116,0.0098,0.0374,0.143,0.0069,0.002,0.0,0.0001,0.0,0.0,0.0001,0.0041,0.1486,0.0,0.0003,0.0001,0.0089,0.0385,0.0102,0.0705,0.0103,0.0573,0.0124,0.0922,0.0079,0.0366,0.0826,0.0774,0.0087,0.0644,0.0159,0.0408
10.6773,0.0014,0.0114,0.0088,0.0386,0.134,0.0059,0.0017,0.0,0.0001,0.0,0.0,0.0001,0.0038,0.16,0.0,0.0002,0.0001,0.0088,0.0371,0.0107,0.0671,0.0082,0.0431,0.0108,0.1065,0.0063,0.0355,0.0821,0.0913,0.0082,0.064,0.0144,0.0398
10.7607,0.002,0.0106,0.0074,0.0428,0.1399,0.0045,0.0013,0.0,0.0001,0.0,0.0,0.0001,0.0036,0.164,0.0,0.0002,0.0,0.0072,0.0361,0.0113,0.0627,0.0058,0.0364,0.0091,0.1042,0.005,0.034,0.077,0.1028,0.0073,0.0648,0.013,0.0467
10.8442,0.0024,0.0118,0.0071,0.0457,0.1299,0.0029,0.0011,0.0,0.0001,0.0,0.0,0.0001,0.0039,0.171,0.0,0.0001,0.0,0.0063,0.0318,0.0119,0.0586,0.0058,0.0318,0.0071,0.1102,0.0039,0.0299,0.0777,0.1164,0.0063,0.068,0.011,0.0472
10.9276,0.003,0.0146,0.0075,0.0424,0.1187,0.0023,0.0011,0.0,0.0001,0.0,0.0001,0.0001,0.004,0.1753,0.0,0.0001,0.0,0.0063,0.0286,0.0125,0.0618,0.0062,0.0291,0.0066,0.1107,0.0036,0.0275,0.0788,0.1279,0.0064,0.0703,0.0112,0.043
11.011,0.0032,0.0183,0.0085,0.0394,0.1041,0.0019,0.0011,0.0,0.0001,0.0,0.0001,0.0001,0.0046,0.1833,0.0,0.0001,0.0,0.0057,0.0267,0.0133,0.059,0.0062,0.0252,0.0062,0.1121,0.003,0.0291,0.0752,0.1417,0.0065,0.073,0.0116,0.0409
11.0944,0.0031,0.0214,0.0096,0.0338,0.0951,0.0017,0.0012,0.0,0.0001,0.0,0.0001,0.0001,0.0053,0.1918,0.0,0.0001,0.0,0.006,0.0241,0.0132,0.0551,0.0064,0.0249,0.0061,0.1136,0.0027,0.0267,0.0742,0.1513,0.0074,0.0761,0.0132,0.0355
11.1778,0.0029,0.0223,0.0098,0.0286,0.0799,0.0014,0.0013,0.0,0.0001,0.0,0.0001,0.0001,0.0064,0.2087,0.0,0.0001,0.0,0.0057,0.0214,0.0124,0.0466,0.0062,0.0251,0.0056,0.1195,0.002,0.0278,0.074,0.1619,0.0071,0.0804,0.0127,0.0298
11.2613,0.003,0.0241,0.0091,0.0231,0.0658,0.0011,0.0011,0.0,0.0001,0.0,0.0001,0.0001,0.0062,0.2315,0.0,0.0001,0.0,0.0049,0.0177,0.012,0.0421,0.0054,0.0226,0.0047,0.1222,0.0015,0.0282,0.0781,0.1724,0.006,0.0815,0.0109,0.0243
11.3447,0.0033,0.0259,0.0098,0.021,0.0551,0.0008,0.001,0.0,0.0001,0.0,0.0001,0.0001,0.0069,0.2403,0.0,0.0001,0.0,0.0046,0.0162,0.0134,0.0419,0.0054,0.023,0.0051,0.125,0.0015,0.0272,0.0778,0.1718,0.0057,0.0859,0.0102,0.0209
11.4281,0.0032,0.0244,0.0095,0.0196,0.0493,0.0006,0.0008,0.0,0.0001,0.0,0.0001,0.0,0.007,0.2423,0.0,0.0001,0.0,0.0044,0.0144,0.0122,0.0412,0.0045,0.0189,0.0048,0.124,0.0014,0.0284,0.0769,0.183,0.0055,0.0947,0.0095,0.0191
11.5115,0.0029,0.0215,0.0083,0.0201,0.0501,0.0005,0.0007,0.0,0.0001,0.0,0.0001,0.0,0.0071,0.2454,0.0,0.0001,0.0,0.0036,0.0143,0.0105,0.0407,0.0036,0.0211,0.005,0.1225,0.0013,0.0276,0.0807,0.1779,0.005,0.1011,0.0088,0.0194
11.5949,0.0023,0.0198,0.0086,0.0223,0.0536,0.0004,0.0006,0.0,0.0001,0.0,0.0001,0.0,0.0074,0.2328,0.0,0.0001,0.0,0.0046,0.0113,0.0092,0.0385,0.0042,0.0246,0.0048,0.1382,0.0013,0.0251,0.0817,0.1714,0.0044,0.1055,0.0078,0.0192
11.6783,0.0021,0.0163,0.0077,0.0272,0.0685,0.0006,0.0007,0.0,0.0001,0.0,0.0001,0.0,0.0066,0.223,0.0,0.0001,0.0,0.0046,0.0111,0.0076,0.0385,0.0039,0.0238,0.0056,0.1352,0.0014,0.024,0.0855,0.1656,0.0046,0.1034,0.0081,0.0242
11.7618,0.0017,0.0119,0.0063,0.0324,0.0768,0.0006,0.0006,0.0,0.0001,0.0,0.0001,0.0,0.0061,0.2195,0.0,0.0001,0.0,0.004,0.0098,0.0057,0.0321,0.0031,0.0215,0.0048,0.1388,0.0013,0.0222,0.0879,0.1717,0.0038,0.1014,0.0064,0.0294
11.8452,0.0016,0.0078,0.0045,0.0359,0.0768,0.0005,0.0005,0.0,0.0001,0.0,0.0001,0.0,0.0048,0.2077,0.0,0.0001,0.0,0.004,0.0076,0.0044,0.0265,0.0026,0.0212,0.0042,0.1485,0.0012,0.0175,0.0957,0.177,0.003,0.1115,0.0048,0.0298
11.9286,0.0014,0.0052,0.0032,0.0391,0.074,0.0004,0.0004,0.0,0.0001,0.0,0.0,0.0,0.004,0.2039,0.0,0.0,0.0,0.0032,0.006,0.0035,0.0226,0.002,0.0173,0.0035,0.1554,0.0011,0.0154,0.1068,0.1782,0.002,0.1176,0.0032,0.0304
12.012,0.0015,0.0039,0.0025,0.0458,0.0796,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0037,0.1868,0.0,0.0,0.0,0.0036,0.0052,0.0034,0.021,0.0017,0.0142,0.0032,0.1651,0.0012,0.0127,0.1112,0.1792,0.0018,0.1165,0.0027,0.0326
12.0954,0.0014,0.0024,0.0018,0.0524,0.0819,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0037,0.1659,0.0,0.0,0.0,0.0036,0.0038,0.0024,0.0152,0.0013,0.0104,0.0025,0.1795,0.0011,0.0101,0.1139,0.1841,0.0013,0.1256,0.0018,0.0334
12.1788,0.0013,0.0017,0.0012,0.057,0.0795,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0033,0.1571,0.0,0.0,0.0,0.0032,0.003,0.0019,0.0118,0.0011,0.0084,0.0019,0.1994,0.001,0.0093,0.1154,0.179,0.001,0.1267,0.0014,0.0338
12.2622,0.0012,0.0013,0.0009,0.0505,0.0597,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0029,0.1568,0.0,0.0,0.0,0.0026,0.0024,0.0019,0.0085,0.001,0.0078,0.0017,0.2186,0.0008,0.0074,0.1311,0.1785,0.0007,0.1342,0.001,0.0278
12.3457,0.0012,0.0011,0.0008,0.0449,0.0486,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0031,0.1455,0.0,0.0,0.0,0.0027,0.0018,0.0018,0.0069,0.0014,0.0092,0.0014,0.2221,0.0007,0.0068,0.1389,0.1916,0.0006,0.1448,0.0009,0.0229
12.4291,0.0013,0.001,0.0007,0.0406,0.0397,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0028,0.1462,0.0,0.0,0.0,0.0022,0.0017,0.0019,0.0064,0.0015,0.0088,0.0013,0.2169,0.0008,0.0067,0.1515,0.1953,0.0006,0.1514,0.0008,0.0196
12.5125,0.0013,0.0008,0.0005,0.0345,0.0283,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0024,0.1418,0.0,0.0,0.0,0.002,0.0013,0.002,0.005,0.0013,0.0079,0.0012,0.2423,0.0007,0.0056,0.1497,0.1943,0.0004,0.1608,0.0006,0.015
12.5959,0.0012,0.0007,0.0004,0.0333,0.0235,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.002,0.1381,0.0,0.0,0.0,0.002,0.0012,0.0022,0.0044,0.0013,0.007,0.0012,0.2639,0.0007,0.0052,0.143,0.1867,0.0004,0.1678,0.0006,0.013
12.6793,0.0012,0.0007,0.0004,0.0345,0.0223,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0019,0.1403,0.0,0.0,0.0,0.002,0.0012,0.0026,0.0044,0.0013,0.0061,0.0012,0.2762,0.0007,0.0048,0.1377,0.1803,0.0004,0.1662,0.0006,0.0128
12.7628,0.0013,0.0006,0.0004,0.0386,0.0215,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0018,0.1351,0.0,0.0,0.0,0.0024,0.0012,0.0029,0.0044,0.0014,0.0064,0.0013,0.2945,0.0007,0.0045,0.1262,0.1735,0.0004,0.1666,0.0006,0.0135
12.8462,0.0015,0.0006,0.0003,0.0434,0.0202,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0014,0.1342,0.0,0.0,0.0,0.0023,0.0012,0.0032,0.0043,0.0014,0.0061,0.0014,0.299,0.0007,0.0044,0.1202,0.166,0.0004,0.1723,0.0006,0.0148
12.9296,0.0017,0.0006,0.0003,0.0509,0.0198,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0011,0.1334,0.0,0.0,0.0,0.0022,0.0015,0.0042,0.0046,0.0015,0.0062,0.0016,0.2875,0.0008,0.0042,0.1218,0.1592,0.0004,0.1788,0.0006,0.017
13.013,0.0019,0.0006,0.0003,0.0581,0.022,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.001,0.1259,0.0,0.0,0.0,0.0023,0.0015,0.0045,0.0045,0.0017,0.0061,0.0018,0.2685,0.0008,0.0042,0.1235,0.1587,0.0004,0.1918,0.0006,0.0192
13.0964,0.0022,0.0006,0.0003,0.0668,0.0257,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.001,0.1238,0.0,0.0,0.0,0.0025,0.0017,0.0051,0.0054,0.0018,0.0066,0.002,0.2541,0.0009,0.0045,0.1182,0.1595,0.0005,0.1936,0.0007,0.0222
13.1798,0.0023,0.0005,0.0003,0.0763,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.1244,0.0,0.0,0.0,0.0023,0.0019,0.0057,0.0052,0.0015,0.0052,0.0022,0.2463,0.0009,0.0039,0.1174,0.1516,0.0005,0.1981,0.0007,0.0249
13.2633,0.0026,0.0004,0.0003,0.08,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.1213,0.0,0.0,0.0,0.0026,0.0018,0.0057,0.0049,0.0014,0.0046,0.0022,0.246,0.0009,0.0034,0.114,0.1532,0.0005,0.1983,0.0008,0.0253
13.3467,0.0028,0.0005,0.0003,0.0831,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1228,0.0,0.0,0.0,0.003,0.0021,0.0056,0.0052,0.0014,0.0045,0.0023,0.2315,0.0009,0.0039,0.1115,0.1579,0.0006,0.2003,0.0008,0.0265
13.4301,0.003,0.0005,0.0003,0.0805,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1282,0.0,0.0,0.0,0.0033,0.0021,0.0055,0.0052,0.0013,0.0046,0.0025,0.224,0.0009,0.0042,0.108,0.1649,0.0006,0.2012,0.0009,0.0261
13.5135,0.0033,0.0005,0.0003,0.0821,0.0333,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.001,0.1322,0.0,0.0,0.0,0.0037,0.0022,0.0053,0.0055,0.0012,0.0047,0.0025,0.2146,0.0009,0.0046,0.1041,0.1768,0.0006,0.1919,0.0009,0.0276
13.5969,0.0032,0.0005,0.0003,0.078,0.0341,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0011,0.1398,0.0,0.0,0.0,0.0043,0.0023,0.0053,0.0055,0.0011,0.0041,0.0025,0.2068,0.0008,0.005,0.1002,0.1836,0.0006,0.1919,0.0009,0.0277
13.6803,0.0029,0.0005,0.0004,0.0656,0.0327,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0012,0.1461,0.0,0.0,0.0,0.0045,0.0022,0.005,0.0048,0.0012,0.004,0.0025,0.2024,0.0007,0.0047,0.0977,0.195,0.0006,0.1999,0.0009,0.0243
13.7637,0.0024,0.0005,0.0004,0.0529,0.03,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0014,0.1517,0.0,0.0,0.0,0.0053,0.002,0.0048,0.0046,0.0011,0.0042,0.0026,0.1971,0.0007,0.0046,0.0891,0.2207,0.0007,0.201,0.001,0.0208
13.8472,0.0022,0.0006,0.0005,0.0447,0.0264,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0015,0.1563,0.0,0.0,0.0,0.0062,0.0021,0.0052,0.005,0.0011,0.0045,0.0028,0.1888,0.0007,0.0045,0.0859,0.2399,0.0009,0.2,0.0012,0.0189
13.9306,0.0019,0.0007,0.0006,0.0425,0.0261,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0016,0.1587,0.0,0.0001,0.0,0.0073,0.0023,0.0058,0.0055,0.0013,0.0051,0.0031,0.187,0.0007,0.0043,0.085,0.2433,0.0009,0.1956,0.0013,0.0193
14.014,0.0018,0.001,0.0008,0.0374,0.0237,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0018,0.1605,0.0,0.0001,0.0,0.0074,0.0026,0.0071,0.0069,0.0017,0.0067,0.0037,0.1897,0.0009,0.0047,0.0827,0.2471,0.001,0.1912,0.0015,0.0177
14.0974,0.0017,0.0012,0.0009,0.0375,0.0241,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0019,0.1648,0.0,0.0001,0.0,0.0075,0.0033,0.0087,0.0086,0.002,0.008,0.004,0.2006,0.0012,0.0051,0.0793,0.2468,0.0012,0.1714,0.0017,0.0182
14.1808,0.0015,0.0015,0.0012,0.0366,0.0248,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0019,0.1679,0.0,0.0001,0.0,0.007,0.0036,0.0103,0.0107,0.0023,0.0101,0.0043,0.2009,0.0014,0.0051,0.0778,0.2439,0.0012,0.1652,0.0018,0.0185
14.2643,0.0014,0.0018,0.0016,0.0358,0.0257,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0022,0.1663,0.0,0.0001,0.0,0.0069,0.0044,0.0133,0.0132,0.0031,0.0125,0.0053,0.206,0.0019,0.0055,0.0746,0.2325,0.0014,0.1628,0.002,0.0192
